ID_Ocorrencia,Data_Hora,Tipo_Desordem,Local_Desordem,Latitude,Longitude,Periodo_Dia,Nivel_Severidade,Status_Ocorrencia,Observacoes,Risco_Previsao
e3c2346e-2982-4088-8219-4c200a14c22f,2024-08-31 15:21:23,Vandalismo,Bairro Residencial B,-23.967791262412955,-46.49196428778735,Tarde,Baixa,Reportada,Numquam praesentium in.,0
47716390-b00f-4f34-893f-8c3663d87685,2024-11-26 07:07:04,Pichação,Bairro Residencial B,-23.626144438115425,-46.09277399186528,Manhã,Crítica,Em Análise,Quos aut impedit deleniti deleniti modi.,0
8e2aece3-3ae1-4ac0-8cc5-d29a2001532e,2024-11-14 09:51:36,Barulho Excessivo,Área Comercial,-23.013834864702726,-46.0365552975989,Madrugada,Baixa,Cancelada,Veniam magni illo minus eaque nobis in.,0
685ff659-1578-41d0-ac3a-2a4b19b2f7d9,2025-03-10 15:36:07,Aglomeração Suspeita,Praça Central,-23.82682724412015,-46.57004716626571,Noite,Alta,Em Análise,Culpa autem similique quisquam eius minus.,1
d7791f34-9f10-4daa-9c05-def3cf3896d9,2025-04-03 13:05:57,Outros,Bairro Residencial A,-23.002701592349826,-46.403610953311116,Manhã,Baixa,Reportada,Ducimus nemo delectus.,0
98e660c8-c414-4a60-adf2-66eab536d274,2025-04-18 18:37:32,Vandalismo,Estação de Metrô,-23.821322201875404,-46.14116706690267,Tarde,Crítica,Reportada,Magnam nisi debitis maxime quae maxime.,1
2cbc55e9-28c4-419a-bc71-79523a9a6a15,2024-12-15 01:30:16,Vandalismo,Bairro Residencial A,-23.550289189235805,-46.69251914211435,Manhã,Crítica,Resolvida,Dolore ab doloremque iste accusamus totam ipsum.,0
2409b180-beb3-4c73-aac8-b034672fb65f,2025-01-01 05:37:53,Vandalismo,Bairro Residencial A,-23.328023504034224,-46.284159783703316,Madrugada,Baixa,Reportada,Illum enim ab atque eius rerum ut.,0
c4eab057-28f9-44d9-b6cb-9165bf6e9eb1,2025-02-20 11:26:13,Lixo Acumulado,Praça Central,-23.33418180184428,-46.80626750211957,Tarde,Crítica,Em Análise,Distinctio et ex quae delectus perferendis.,1
882f9249-537b-4c9a-a4c9-5e154aacfda1,2025-02-11 04:47:47,Barulho Excessivo,Área Comercial,-23.003924621284018,-46.73630008616379,Madrugada,Crítica,Em Análise,Quos cum repellendus amet rerum expedita ut accusantium.,0
30618ec2-504f-42bb-88f9-36f1c02661b2,2024-09-27 22:54:07,Pichação,Praça Central,-23.83830590694996,-46.61836273168754,Manhã,Média,Resolvida,Placeat voluptatem voluptates mollitia.,0
5853f222-516f-4acd-8c0f-81c4c7afd609,2024-12-07 11:33:44,Pichação,Parque Urbano,-23.14976299478463,-46.30825361346578,Madrugada,Média,Reportada,Repellat nulla sunt ullam voluptatem assumenda.,1
862e5d0a-f0e1-4dd2-986b-e9aae8b1423b,2024-10-16 02:30:18,Barulho Excessivo,Bairro Residencial A,-23.67188271116137,-46.48742575397374,Madrugada,Alta,Cancelada,Et consequatur voluptate laboriosam in aut inventore.,1
01859c06-b2a4-425d-9027-a48047b41909,2025-03-21 13:59:46,Barulho Excessivo,Parque Urbano,-23.66055710867391,-46.60791274081323,Madrugada,Alta,Cancelada,Voluptates neque id eveniet.,0
f7e0c386-3cc8-40a1-9171-fb657e741572,2024-08-25 04:12:00,Outros,Bairro Residencial B,-23.1344525667461,-46.49550646986588,Noite,Baixa,Cancelada,Molestiae dolor vitae non facilis ipsum.,1
32094e22-9a2d-4c10-aef5-f1fc41b3f0cd,2025-03-19 19:21:42,Pichação,Área Comercial,-23.895538087250312,-46.99343149178363,Tarde,Baixa,Em Análise,Tenetur facilis facilis maiores quos consequatur reprehenderit.,0
deead9cc-5339-480e-aa02-259d07fda3b7,2025-02-11 14:18:43,Lixo Acumulado,Bairro Residencial A,-23.172238116254366,-46.282698279018156,Manhã,Baixa,Reportada,Cumque facere eos sed maxime nulla doloremque.,0
5554d341-81d2-464d-8792-4ecade89ef13,2025-04-22 20:30:14,Aglomeração Suspeita,Praça Central,-23.38214585949007,-46.97401084896632,Tarde,Crítica,Resolvida,Quam excepturi maxime eius mollitia quibusdam eum libero.,0
cedd40ac-2972-474c-80af-73877f919ae0,2025-01-16 00:37:48,Outros,Estação de Metrô,-23.736338789650173,-46.40354548477648,Noite,Baixa,Resolvida,Doloremque magnam quas.,0
2e4c480e-f3fb-4c45-8cd1-61166fba66d4,2024-12-22 23:15:25,Outros,Área Comercial,-23.2164800302486,-46.758584610684125,Noite,Baixa,Reportada,Minus eius tenetur delectus molestias rem soluta.,1
3b27f1ce-779b-4dd6-8715-93a4d762d93e,2024-07-11 01:12:02,Barulho Excessivo,Bairro Residencial A,-23.638970157008906,-46.64721657632578,Tarde,Baixa,Reportada,Necessitatibus voluptatum delectus assumenda odit illo.,0
f134228f-05b4-4bb6-a755-6363e1ad43ac,2025-03-05 13:35:11,Lixo Acumulado,Estação de Metrô,-23.908358413771868,-46.07642556156837,Noite,Média,Cancelada,Velit magnam quos illum eligendi.,0
10e36549-2791-4489-81eb-ce0229c4e195,2025-05-09 11:55:30,Aglomeração Suspeita,Bairro Residencial B,-23.907814172405775,-46.197619410372965,Madrugada,Alta,Resolvida,Libero officia veritatis minima magni numquam.,0
90c00f56-b28d-4cc6-af3e-e94643710594,2025-01-05 10:05:42,Lixo Acumulado,Parque Urbano,-23.995179701894966,-46.56513277289867,Tarde,Média,Cancelada,Quibusdam quos corporis exercitationem.,0
8583d730-d43e-4c3c-a412-9652fe18e1d1,2024-07-11 22:44:16,Vandalismo,Estação de Metrô,-23.839611810425666,-46.48795404636722,Manhã,Média,Cancelada,Expedita dolorum delectus suscipit expedita.,0
88166a22-7738-47e3-89f7-b382b4f04d87,2024-08-03 11:07:15,Aglomeração Suspeita,Bairro Residencial A,-23.308806292884604,-46.43817399903811,Noite,Crítica,Em Análise,Deleniti velit delectus sed similique magnam.,1
62574ab4-f274-4a33-91f3-4293e0e5a2b7,2024-07-25 23:32:19,Barulho Excessivo,Bairro Residencial B,-23.303520505440602,-46.741978095305825,Noite,Baixa,Cancelada,Maiores ullam atque placeat eum omnis.,0
1e128ec7-0fac-4339-99d4-e6e00348ce07,2025-01-28 05:13:38,Pichação,Estação de Metrô,-23.44193538364077,-46.38662550993742,Manhã,Alta,Reportada,Recusandae doloribus consectetur accusantium illum aut.,0
cb840782-8507-405c-9b78-d5acbfd69fd9,2025-05-17 20:02:12,Vandalismo,Praça Central,-23.229926311023448,-46.204024593148574,Noite,Baixa,Em Análise,Illo velit vero mollitia tempora.,0
536dd5e7-c2b9-40ef-b59e-392302682be7,2024-10-05 21:11:58,Outros,Área Comercial,-23.93064697496979,-46.63361799945493,Tarde,Baixa,Reportada,Consequuntur debitis molestias voluptatem.,0
6e9e65b8-14af-4e3d-849c-b412060e9898,2024-12-31 11:27:21,Vandalismo,Área Comercial,-23.40663535043369,-46.65944408902759,Manhã,Baixa,Em Análise,Neque ea consectetur veritatis quidem illo iure.,0
e54a348a-0c0f-40ac-97c3-8447d22b6653,2025-06-05 14:35:40,Vandalismo,Estação de Metrô,-23.46864725022829,-46.89932398491019,Tarde,Alta,Em Análise,Asperiores illo praesentium quam asperiores accusamus quas.,0
0e260152-81ff-451a-b500-174516a28972,2024-07-04 15:29:06,Aglomeração Suspeita,Parque Urbano,-23.31400316880334,-46.137506553843174,Manhã,Média,Cancelada,Harum hic sit quia.,0
c3dd0e8b-cf81-4e6f-a60d-ae52f2cad4c4,2024-07-01 11:44:07,Aglomeração Suspeita,Área Comercial,-23.55988375053476,-46.659299242981554,Tarde,Média,Reportada,Nostrum error quam neque magnam sequi officia adipisci.,0
253f5313-1f0b-40b8-8a9d-42d83948c80f,2025-04-14 04:52:00,Vandalismo,Parque Urbano,-23.530998579581958,-46.07742637180868,Tarde,Alta,Em Análise,Dicta eligendi minima ducimus ipsa nobis suscipit exercitationem.,0
d3adc5bf-b1f7-4fc5-b7df-8520e7ad5c37,2025-06-13 01:56:39,Barulho Excessivo,Área Comercial,-23.622243341751165,-46.71417171964288,Noite,Alta,Resolvida,Eaque similique natus enim.,1
371b875b-fafd-4f57-a4ee-41e705afc0c8,2025-06-06 11:00:11,Vandalismo,Praça Central,-23.6470400191058,-46.55405228319625,Noite,Crítica,Reportada,Voluptatum ea totam sequi tenetur ipsam.,0
b4e70503-2881-46b3-a98f-aa4d835f3129,2025-01-29 10:51:53,Lixo Acumulado,Praça Central,-23.383132963671002,-46.81559930470656,Noite,Média,Em Análise,Similique ipsum molestiae fugit.,0
fb9590eb-8713-421b-9e30-815ba48dbdce,2024-07-28 07:55:32,Vandalismo,Área Comercial,-23.976224625257736,-46.65963270608696,Madrugada,Alta,Resolvida,Suscipit rerum inventore officiis.,0
55ee2a4e-44df-47d6-b546-cc8230f6280f,2024-09-05 08:45:44,Pichação,Bairro Residencial A,-23.90474687357049,-46.203734981556,Madrugada,Alta,Em Análise,Minima cupiditate dolore.,0
2186aaa3-4609-4e49-8a61-545faeed88fc,2024-07-10 11:41:35,Barulho Excessivo,Praça Central,-23.773541451402714,-46.10112285429903,Noite,Média,Reportada,Voluptate magnam esse praesentium veritatis ducimus fugiat.,0
b2c725fa-a6cb-4ac9-8d71-b53e92c7fee5,2024-09-11 15:11:25,Pichação,Bairro Residencial A,-23.40959831870129,-46.9603134880615,Madrugada,Alta,Cancelada,Molestiae ratione ipsam.,0
dcb96693-a081-47a1-9f45-28ea395a34c2,2024-10-06 08:35:22,Vandalismo,Bairro Residencial B,-23.643002505578558,-46.535165670106174,Manhã,Alta,Resolvida,Autem nam voluptatibus eveniet aperiam impedit sapiente.,0
9ecc083c-14bd-4657-b53d-f4f8b2eca53a,2025-01-19 05:12:09,Pichação,Praça Central,-23.57448527342255,-46.38256240171507,Manhã,Alta,Em Análise,Ab ab similique praesentium expedita tempore nobis.,0
851df065-ac1d-4747-8b59-ce0856a48cce,2024-11-09 00:53:13,Pichação,Estação de Metrô,-23.84078643404195,-46.887299915803,Noite,Baixa,Reportada,Nam eius corporis corporis non iste.,0
ef4381e4-4dee-482c-8147-98ad99693337,2025-04-09 21:44:28,Aglomeração Suspeita,Estação de Metrô,-23.696528506032642,-46.631086155873156,Manhã,Baixa,Cancelada,Voluptate veniam quia.,1
f95a29ff-1911-41b3-98d2-bd664bcc02fa,2025-06-06 10:19:43,Outros,Bairro Residencial A,-23.706445351021692,-46.59531461715745,Tarde,Crítica,Em Análise,Nesciunt corporis praesentium esse qui.,1
56a27c28-b02b-4ce1-b11a-3022e712e195,2024-09-23 06:27:50,Barulho Excessivo,Estação de Metrô,-23.993378831905982,-46.61762432342622,Madrugada,Crítica,Resolvida,Inventore illum non eveniet.,0
4ddb3cb6-403b-4e8a-902f-02f2968d779c,2024-11-26 20:58:27,Aglomeração Suspeita,Parque Urbano,-23.115063889752964,-46.93280901064791,Tarde,Crítica,Cancelada,Doloribus quas saepe ad explicabo officiis omnis.,1
a265dfe4-2555-4dc6-847b-3120766c825d,2024-11-21 08:31:49,Lixo Acumulado,Parque Urbano,-23.831187522769795,-46.36676358359295,Madrugada,Alta,Reportada,Nesciunt ratione eveniet incidunt dolorum quam.,0
09d47312-c82d-4994-a5dc-d454d4ab4c43,2025-06-14 21:28:02,Pichação,Área Comercial,-23.124023057147028,-46.92063155745205,Tarde,Baixa,Resolvida,Non veniam tempore quam.,1
59935939-bf36-4f62-b1fd-978c7ce6b847,2024-11-08 02:46:52,Vandalismo,Bairro Residencial A,-23.92832320954178,-46.78344261091793,Madrugada,Alta,Em Análise,Illum veniam ratione vitae ab.,0
1d036fdd-3a47-4438-acd2-e4d3d2d4396b,2024-11-03 18:21:23,Barulho Excessivo,Bairro Residencial A,-23.34452942692566,-46.08922651341248,Manhã,Média,Em Análise,Sed nihil libero consequuntur.,0
ae482bff-e168-4ce4-acd3-ced847a7be4d,2024-10-30 16:42:07,Barulho Excessivo,Praça Central,-23.685946991092614,-46.967615766918996,Manhã,Média,Em Análise,Labore libero veritatis.,1
0119a130-2f90-4c3c-9c51-d6971ee04892,2024-11-04 15:37:39,Outros,Praça Central,-23.542980152941748,-46.48728046109173,Noite,Crítica,Cancelada,Molestiae deleniti amet omnis mollitia ex.,0
b4480af2-b784-465a-ab52-7c9247ef133a,2025-01-22 06:20:16,Outros,Praça Central,-23.185291191161312,-46.385107984387645,Madrugada,Alta,Reportada,Earum facere quaerat.,0
9460b256-30c0-4159-9d6d-0f8b6d684b93,2025-06-07 10:32:05,Lixo Acumulado,Parque Urbano,-23.40644980779365,-46.829075301140364,Madrugada,Média,Reportada,Sed quibusdam vel voluptatum cumque nulla inventore.,0
b9b7ace5-ef55-49e8-a871-c9a2cd5d2a2c,2024-07-08 05:55:16,Pichação,Bairro Residencial B,-23.554188590134697,-46.05269954505024,Manhã,Média,Resolvida,Dignissimos eum saepe hic quidem dolores.,0
0a595fde-7b55-4d1e-b0ce-32e788560d69,2024-07-24 08:47:24,Pichação,Praça Central,-23.36509775885141,-46.66723096049567,Noite,Média,Cancelada,Impedit architecto dolores libero labore provident.,0
3ecdcdfd-d1d6-4b2e-bb34-946189f5b805,2024-08-23 23:53:15,Outros,Praça Central,-23.10197059776518,-46.01949386470136,Tarde,Média,Resolvida,Deleniti excepturi laborum dolorem.,0
c8f43dfc-d1d6-452d-ae07-0fd0adaebb00,2025-05-23 05:19:30,Vandalismo,Estação de Metrô,-23.45920004380639,-46.29477401233716,Manhã,Alta,Cancelada,Ut nisi quos libero.,0
16f7aee9-2484-4a6d-afe6-f00706a2aa3a,2025-03-27 21:36:16,Pichação,Área Comercial,-23.164583781826998,-46.9010804932366,Noite,Crítica,Reportada,Laborum optio enim voluptatum illo similique illum.,0
ff488fc7-ed46-4003-b69f-51251b964e41,2024-08-17 14:14:24,Barulho Excessivo,Bairro Residencial A,-23.881548130841594,-46.35550201056109,Noite,Crítica,Em Análise,Placeat soluta quis dicta.,0
7eb7907a-d636-4ebc-808b-5e0066203bc1,2025-02-28 15:35:41,Pichação,Estação de Metrô,-23.348715136523438,-46.30099921063672,Noite,Crítica,Reportada,In quas impedit minus.,0
a70676cb-2618-4258-a146-d2b494e2162f,2025-03-09 18:26:01,Lixo Acumulado,Bairro Residencial B,-23.768614490800005,-46.52626261504291,Madrugada,Alta,Cancelada,Unde repudiandae id eligendi debitis molestias iusto.,0
54edae71-cf06-4bdc-bb08-bd3f1389ca2c,2024-08-01 08:04:31,Pichação,Área Comercial,-23.51472279418072,-46.68826085756709,Noite,Crítica,Cancelada,Omnis dolorem occaecati qui ducimus repellendus reprehenderit fuga.,0
c8b2dbd9-380d-4e91-8421-16487d17b1cd,2024-10-25 18:13:39,Aglomeração Suspeita,Estação de Metrô,-23.895667014792362,-46.44722452649665,Madrugada,Média,Em Análise,Dolor a in facilis assumenda sapiente.,1
628beb77-7752-4ebe-9485-0330035ce840,2025-03-24 21:48:43,Barulho Excessivo,Estação de Metrô,-23.00858803087261,-46.04422616003418,Noite,Crítica,Reportada,Distinctio ipsam quia eius reprehenderit.,0
c4a8fc6b-3f81-46af-babe-764c4b9869dd,2025-03-10 07:14:55,Outros,Praça Central,-23.742865747858616,-46.9676899110789,Manhã,Baixa,Cancelada,Molestias in soluta assumenda labore praesentium.,0
5d59bbf1-edf3-43d7-9692-8ee7b69ff8ef,2024-09-21 16:02:29,Lixo Acumulado,Estação de Metrô,-23.073041215256602,-46.32306295847841,Madrugada,Média,Reportada,Quod amet ex exercitationem illo quod nulla quos.,0
f8ef881a-1a0f-4549-837a-c6f336c8d6b5,2025-02-12 20:34:37,Outros,Praça Central,-23.59482867562432,-46.027975827606554,Noite,Alta,Reportada,Libero omnis laboriosam autem reprehenderit eum reiciendis asperiores.,0
59577708-9689-45a6-8e50-ac2a80a32e39,2024-12-20 20:09:07,Aglomeração Suspeita,Praça Central,-23.895460692297867,-46.54915441813736,Tarde,Crítica,Cancelada,Nulla voluptatibus numquam soluta provident nostrum.,0
e0e4e41a-a721-4395-aa4a-c336dcaf21d9,2024-12-21 16:22:12,Outros,Bairro Residencial B,-23.75156800537807,-46.090456773051855,Madrugada,Baixa,Em Análise,Maiores soluta molestiae aspernatur repudiandae occaecati minus.,0
1e137f0e-46a8-4984-b26b-c5c4cebf5c05,2025-04-26 01:10:38,Pichação,Bairro Residencial B,-23.28831063743421,-46.73359416137939,Noite,Média,Reportada,Harum veritatis quia harum odio officiis.,0
298461ef-1fc0-43b7-9203-198ae50c241b,2025-05-14 23:42:18,Outros,Estação de Metrô,-23.940471008034965,-46.84721476529437,Tarde,Média,Resolvida,Veniam molestiae asperiores excepturi tempora.,0
982a2293-32ca-4125-916b-5291b121d3d6,2025-03-18 18:37:24,Pichação,Área Comercial,-23.507423992480124,-46.04900489675873,Manhã,Alta,Reportada,Cum eligendi nam perspiciatis illum.,0
8d1927bb-5907-4410-bccc-41226c76ea9b,2025-02-01 11:44:31,Vandalismo,Bairro Residencial B,-23.61282722914716,-46.29512708916831,Tarde,Média,Reportada,Culpa provident magnam temporibus ut iure.,1
7d71fb28-9a5f-415c-a018-5311dc86043a,2024-10-14 08:35:36,Aglomeração Suspeita,Estação de Metrô,-23.122788346772065,-46.57063658857598,Tarde,Baixa,Cancelada,Consectetur itaque vero ducimus esse.,0
d231299c-dd12-4fcb-b4e5-f99e3b37f55e,2025-05-27 18:26:45,Pichação,Bairro Residencial B,-23.742214676269416,-46.42751305428551,Tarde,Crítica,Em Análise,Et inventore dolor tempora sed molestiae.,0
a2263df1-6020-4639-b499-d5cdb6d091ef,2024-09-24 11:56:09,Vandalismo,Estação de Metrô,-23.93663377125682,-46.83847842902537,Tarde,Baixa,Cancelada,Corrupti assumenda ducimus.,1
79358078-99ba-46c0-981f-54a140b1db77,2025-02-22 21:49:08,Barulho Excessivo,Bairro Residencial A,-23.41189422659998,-46.958555227982224,Madrugada,Média,Reportada,Voluptate error perferendis quasi quod incidunt quos.,1
186ac646-46a5-45af-98d8-7671b74e6d98,2024-10-27 04:35:54,Vandalismo,Praça Central,-23.868414672469324,-46.74907358659301,Manhã,Média,Cancelada,Possimus eligendi quam blanditiis.,0
64aca091-87d6-4eb1-83c7-b8eb9409b28f,2025-06-01 04:44:27,Barulho Excessivo,Bairro Residencial A,-23.981416761836037,-46.40451765452655,Tarde,Crítica,Reportada,Et voluptas harum temporibus reiciendis at ipsa.,1
74bfeeda-1b64-4eed-8c47-300f706eae17,2024-07-11 04:18:20,Outros,Estação de Metrô,-23.82835685737743,-46.311703170007725,Tarde,Alta,Em Análise,Cum libero quasi sunt vel.,0
f9c2dfd2-ae48-4c31-a1e8-fbbe853fd627,2025-03-03 03:42:17,Aglomeração Suspeita,Área Comercial,-23.790220600486997,-46.92978805499338,Noite,Crítica,Resolvida,Odit officia iusto repudiandae mollitia at.,0
f90ac399-401b-4ac5-9796-7326d13a852b,2025-01-04 07:46:38,Lixo Acumulado,Parque Urbano,-23.00716925051621,-46.457077353187024,Noite,Crítica,Cancelada,Alias voluptates ipsam libero.,1
2d19c5e3-c6da-45b5-820d-834d1ea66fef,2025-02-16 16:17:06,Pichação,Parque Urbano,-23.24418537864376,-46.53231308577751,Manhã,Baixa,Resolvida,Illum totam asperiores harum eos numquam inventore.,0
b3439e23-19d1-4634-b643-0e281d9db05d,2024-08-22 23:50:56,Lixo Acumulado,Bairro Residencial B,-23.74650188892921,-46.73849294218598,Manhã,Crítica,Cancelada,Eos rerum error molestias quo tempora necessitatibus.,0
87c3ce8e-2ee0-4dca-9bae-a4c1c86adc1f,2024-11-18 07:31:12,Vandalismo,Bairro Residencial B,-23.019594545388625,-46.529326577995846,Manhã,Alta,Cancelada,Alias excepturi illum.,0
fa99c745-445b-4179-aa0e-2489bba377a8,2024-10-24 01:57:12,Lixo Acumulado,Bairro Residencial A,-23.77278256155537,-46.467799046244856,Madrugada,Crítica,Em Análise,Saepe laboriosam voluptates hic eum quisquam quae alias.,1
7196a08b-d6d0-4f96-b9e5-45ecb6bf06b5,2025-02-02 18:16:46,Aglomeração Suspeita,Área Comercial,-23.933465350086518,-46.029725844193386,Tarde,Alta,Em Análise,Harum nemo non minus.,0
735624f1-044e-4f35-8065-e395e6c8f0e9,2025-03-05 21:28:20,Lixo Acumulado,Praça Central,-23.752149398977807,-46.71171214304546,Manhã,Alta,Em Análise,Minima deleniti sint aliquam mollitia animi quidem.,1
ffca8fb7-5560-49b8-a6e3-95e013825b26,2025-04-01 13:42:34,Aglomeração Suspeita,Praça Central,-23.9327445911283,-46.23768421587533,Madrugada,Alta,Reportada,Quibusdam nobis id repudiandae expedita molestiae.,0
d8f4adba-1fcf-411d-bfa2-859d698cf9ff,2024-11-11 21:23:58,Aglomeração Suspeita,Área Comercial,-23.683914632106422,-46.32442786571202,Tarde,Alta,Cancelada,Sint reprehenderit corporis tempora praesentium veniam et.,0
18b18ce7-304d-4f12-801c-0180714b05f0,2024-08-23 15:14:02,Aglomeração Suspeita,Bairro Residencial A,-23.097583140083923,-46.700100184602746,Madrugada,Crítica,Cancelada,Aperiam rem mollitia velit repellat neque rerum.,0
af69ee0e-60f9-4923-af80-a1b44cbbd7b0,2024-10-05 02:40:46,Barulho Excessivo,Praça Central,-23.154721850184803,-46.70686052185224,Manhã,Baixa,Em Análise,Voluptatem nobis magnam deleniti.,1
da0dc1cf-c085-417f-b8e2-2d6a06e128c1,2024-10-13 15:11:09,Barulho Excessivo,Estação de Metrô,-23.892939393756095,-46.70356845432366,Madrugada,Baixa,Cancelada,Odio cupiditate ipsum velit fuga inventore minus.,0
23de83ac-a76d-4f40-b9e4-09f3b3b73994,2024-11-19 10:23:05,Vandalismo,Parque Urbano,-23.972278125298008,-46.42933518979089,Tarde,Média,Resolvida,Soluta voluptates doloremque.,0
2f749046-48fb-41ea-8250-ab9a9f7ba32b,2025-06-13 18:05:39,Outros,Parque Urbano,-23.770579521725818,-46.284410325696236,Noite,Média,Resolvida,Dolor reiciendis iusto debitis officia at unde doloribus.,0
0d0e0765-f0de-4c4d-ac55-3c63e6702706,2024-09-14 21:02:27,Aglomeração Suspeita,Estação de Metrô,-23.021259546783053,-46.49460271590591,Tarde,Média,Cancelada,Suscipit adipisci cum earum accusamus amet.,0
a25aa9d1-527f-4c31-b3a3-b759aa0bbec1,2024-07-09 02:48:03,Pichação,Bairro Residencial B,-23.330081076335837,-46.65936222963667,Tarde,Média,Em Análise,Hic quaerat esse excepturi quod eligendi.,0
a2621bd9-4a6a-4979-9575-e9b8ddca18be,2025-06-11 18:51:31,Aglomeração Suspeita,Bairro Residencial B,-23.982293989837952,-46.11056037512315,Manhã,Crítica,Reportada,Repudiandae accusantium vitae.,0
77601d3f-e903-446b-bf83-2a65ccf6bb02,2024-08-08 05:19:12,Aglomeração Suspeita,Bairro Residencial A,-23.798683003312156,-46.70773830092451,Noite,Crítica,Resolvida,Pariatur aut magnam delectus placeat necessitatibus.,0
10c53f3b-84a2-4603-b3f2-eb596527dd65,2024-12-15 02:01:16,Lixo Acumulado,Praça Central,-23.078415887952364,-46.440480961958684,Manhã,Alta,Resolvida,Incidunt beatae magnam distinctio.,1
